"","V3","n","hgnc_symbol"
"3685","ENSG00000162419",1,"GMEB1"
"3686","ENSG00000162430",1,"SELENON"
"3687","ENSG00000162434",4,"JAK1"
"3688","ENSG00000162482",1,"AKR7A3"
"3689","ENSG00000162493",1,"PDPN"
"3690","ENSG00000162496",1,"DHRS3"
"3691","ENSG00000162512",1,"SDC3"
"3692","ENSG00000162517",1,"PEF1"
"3693","ENSG00000162521",2,"RBBP4"
"3694","ENSG00000162522",1,"KIAA1522"
"3695","ENSG00000162542",1,"TMCO4"
"3696","ENSG00000162545",3,"CAMK2N1"
"3697","ENSG00000162551",7,"ALPL"
"3698","ENSG00000162552",1,"WNT4"
"3699","ENSG00000162576",1,"MXRA8"
"3700","ENSG00000162591",1,"MEGF6"
"3701","ENSG00000162595",1,"DIRAS3"
"3702","ENSG00000162599",1,"NFIA"
"3703","ENSG00000162613",2,"FUBP1"
"3704","ENSG00000162614",1,"NEXN"
"3705","ENSG00000162630",1,"B3GALT2"
"3706","ENSG00000162676",2,"GFI1"
"3707","ENSG00000162692",5,"VCAM1"
"3708","ENSG00000162695",1,"SLC30A7"
"3709","ENSG00000162702",1,"ZNF281"
"3710","ENSG00000162704",1,"ARPC5"
"3711","ENSG00000162729",1,"IGSF8"
"3712","ENSG00000162733",1,"DDR2"
"3713","ENSG00000162734",1,"PEA15"
"3714","ENSG00000162747",1,"FCGR3B"
"3715","ENSG00000162769",1,"FLVCR1"
"3716","ENSG00000162772",7,"ATF3"
"3717","ENSG00000162819",1,"BROX"
"3718","ENSG00000162877",1,"PM20D1"
"3719","ENSG00000162881",4,"OXER1"
"3720","ENSG00000162885",1,"B3GALNT2"
"3721","ENSG00000162889",2,"MAPKAPK2"
"3722","ENSG00000162892",7,"IL24"
"3723","ENSG00000162896",1,"PIGR"
"3724","ENSG00000162909",3,"CAPN2"
"3725","ENSG00000162924",2,"REL"
"3726","ENSG00000162989",1,"KCNJ3"
"3727","ENSG00000162992",2,"NEUROD1"
"3728","ENSG00000162998",1,"FRZB"
"3729","ENSG00000163017",2,"ACTG2"
"3730","ENSG00000163050",1,"COQ8A"
"3731","ENSG00000163053",1,"SLC16A14"
"3732","ENSG00000163083",2,"INHBB"
"3733","ENSG00000163110",4,"PDLIM5"
"3734","ENSG00000163125",2,"RPRD2"
"3735","ENSG00000163131",2,"CTSS"
"3736","ENSG00000163154",1,"TNFAIP8L2"
"3737","ENSG00000163171",1,"CDC42EP3"
"3738","ENSG00000163191",1,"S100A11"
"3739","ENSG00000163220",9,"S100A9"
"3740","ENSG00000163235",2,"TGFA"
"3741","ENSG00000163251",1,"FZD5"
"3742","ENSG00000163273",2,"NPPC"
"3743","ENSG00000163283",1,"ALPP"
"3744","ENSG00000163291",1,"PAQR3"
"3745","ENSG00000163295",1,"ALPI"
"3746","ENSG00000163344",1,"PMVK"
"3747","ENSG00000163346",1,"PBXIP1"
"3748","ENSG00000163347",1,"CLDN1"
"3749","ENSG00000163348",4,"PYGO2"
"3750","ENSG00000163349",1,"HIPK1"
"3751","ENSG00000163352",1,"LENEP"
"3752","ENSG00000163354",1,"DCST2"
"3753","ENSG00000163357",1,"DCST1"
"3754","ENSG00000163359",1,"COL6A3"
"3755","ENSG00000163378",1,"EOGT"
"3756","ENSG00000163382",1,"NAXE"
"3757","ENSG00000163389",1,"POGLUT1"
"3758","ENSG00000163399",2,"ATP1A1"
"3759","ENSG00000163406",1,"SLC15A2"
"3760","ENSG00000163421",1,"PROK2"
"3761","ENSG00000163430",3,"FSTL1"
"3762","ENSG00000163435",2,"ELF3"
"3763","ENSG00000163453",8,"IGFBP7"
"3764","ENSG00000163464",1,"CXCR1"
"3765","ENSG00000163466",1,"ARPC2"
"3766","ENSG00000163468",1,"CCT3"
"3767","ENSG00000163472",1,"TMEM79"
"3768","ENSG00000163491",1,"NEK10"
"3769","ENSG00000163507",5,"CIP2A"
"3770","ENSG00000163510",1,"CWC22"
"3771","ENSG00000163513",10,"TGFBR2"
"3772","ENSG00000163531",1,"NFASC"
"3773","ENSG00000163536",1,"SERPINI1"
"3774","ENSG00000163539",1,"CLASP2"
"3775","ENSG00000163558",8,"PRKCI"
"3776","ENSG00000163564",1,"PYHIN1"
"3777","ENSG00000163565",3,"IFI16"
"3778","ENSG00000163568",1,"AIM2"
"3779","ENSG00000163581",1,"SLC2A2"
"3780","ENSG00000163586",2,"FABP1"
"3781","ENSG00000163596",1,"ICA1L"
"3782","ENSG00000163599",3,"CTLA4"
"3783","ENSG00000163602",1,"RYBP"
"3784","ENSG00000163611",1,"SPICE1"
"3785","ENSG00000163624",1,"CDS1"
"3786","ENSG00000163626",2,"COX18"
"3787","ENSG00000163629",3,"PTPN13"
"3788","ENSG00000163631",4,"ALB"
"3789","ENSG00000163635",1,"ATXN7"
"3790","ENSG00000163638",2,"ADAMTS9"
"3791","ENSG00000163644",1,"PPM1K"
"3792","ENSG00000163645",1,"ERICH6"
"3793","ENSG00000163655",1,"GMPS"
"3794","ENSG00000163661",2,"PTX3"
"3795","ENSG00000163689",1,"C3orf67"
"3796","ENSG00000163697",1,"APBB2"
"3797","ENSG00000163702",2,"IL17RC"
"3798","ENSG00000163703",1,"CRELD1"
"3799","ENSG00000163728",1,"TTC14"
"3800","ENSG00000163734",2,"CXCL3"
"3801","ENSG00000163735",4,"CXCL5"
"3802","ENSG00000163739",6,"CXCL1"
"3803","ENSG00000163743",3,"RCHY1"
"3804","ENSG00000163751",1,"CPA3"
"3805","ENSG00000163755",1,"HPS3"
"3806","ENSG00000163794",1,"UCN"
"3807","ENSG00000163810",11,"TGM4"
"3808","ENSG00000163814",7,"CDCP1"
"3809","ENSG00000163815",1,"CLEC3B"
"3810","ENSG00000163823",2,"CCR1"
"3811","ENSG00000163840",1,"DTX3L"
"3812","ENSG00000163870",1,"TPRA1"
"3813","ENSG00000163872",1,"YEATS2"
"3814","ENSG00000163875",1,"MEAF6"
"3815","ENSG00000163882",2,"POLR2H"
"3816","ENSG00000163902",1,"RPN1"
"3817","ENSG00000163909",1,"HEYL"
"3818","ENSG00000163913",1,"IFT122"
"3819","ENSG00000163914",1,"RHO"
"3820","ENSG00000163918",1,"RFC4"
"3821","ENSG00000163930",1,"BAP1"
"3822","ENSG00000163931",1,"TKT"
"3823","ENSG00000163932",10,"PRKCD"
"3824","ENSG00000163938",4,"GNL3"
"3825","ENSG00000163945",1,"UVSSA"
"3826","ENSG00000163956",1,"LRPAP1"
"3827","ENSG00000163975",2,"MELTF"
"3828","ENSG00000163993",4,"S100P"
"3829","ENSG00000163995",1,"ABLIM2"
"3830","ENSG00000164022",1,"AIMP1"
"3831","ENSG00000164032",4,"H2AFZ"
"3832","ENSG00000164039",1,"BDH2"
"3833","ENSG00000164045",2,"CDC25A"
"3834","ENSG00000164047",1,"CAMP"
"3835","ENSG00000164048",1,"ZNF589"
"3836","ENSG00000164050",6,"PLXNB1"
"3837","ENSG00000164056",6,"SPRY1"
"3838","ENSG00000164062",1,"APEH"
"3839","ENSG00000164066",1,"INTU"
"3840","ENSG00000164070",1,"HSPA4L"
"3841","ENSG00000164078",7,"MST1R"
"3842","ENSG00000164080",1,"RAD54L2"
"3843","ENSG00000164091",1,"WDR82"
"3844","ENSG00000164093",9,"PITX2"
"3845","ENSG00000164109",2,"MAD2L1"
"3846","ENSG00000164111",1,"ANXA5"
"3847","ENSG00000164116",5,"GUCY1A1"
"3848","ENSG00000164120",1,"HPGD"
"3849","ENSG00000164124",1,"TMEM144"
"3850","ENSG00000164128",1,"NPY1R"
"3851","ENSG00000164136",3,"IL15"
"3852","ENSG00000164161",1,"HHIP"
"3853","ENSG00000164162",1,"ANAPC10"
"3854","ENSG00000164163",1,"ABCE1"
"3855","ENSG00000164169",1,"PRMT9"
"3856","ENSG00000164171",13,"ITGA2"
"3857","ENSG00000164175",1,"SLC45A2"
"3858","ENSG00000164181",1,"ELOVL7"
"3859","ENSG00000164182",1,"NDUFAF2"
"3860","ENSG00000164199",1,"ADGRV1"
"3861","ENSG00000164219",1,"PGGT1B"
"3862","ENSG00000164251",3,"F2RL1"
"3863","ENSG00000164258",1,"NDUFS4"
"3864","ENSG00000164266",20,"SPINK1"
"3865","ENSG00000164270",2,"HTR4"
"3866","ENSG00000164283",3,"ESM1"
"3867","ENSG00000164300",1,"SERINC5"
"3868","ENSG00000164305",21,"CASP3"
"3869","ENSG00000164327",4,"RICTOR"
"3870","ENSG00000164332",1,"UBLCP1"
"3871","ENSG00000164342",9,"TLR3"
"3872","ENSG00000164344",1,"KLKB1"
"3873","ENSG00000164362",39,"TERT"
"3874","ENSG00000164379",1,"FOXQ1"
"3875","ENSG00000164398",1,"ACSL6"
"3876","ENSG00000164404",3,"GDF9"
"3877","ENSG00000164418",1,"GRIK2"
"3878","ENSG00000164430",1,"CGAS"
"3879","ENSG00000164442",1,"CITED2"
"3880","ENSG00000164458",2,"TBXT"
"3881","ENSG00000164466",1,"SFXN1"
"3882","ENSG00000164508",1,"HIST1H2AA"
"3883","ENSG00000164512",1,"ANKRD55"
"3884","ENSG00000164530",2,"PI16"
"3885","ENSG00000164548",1,"TRA2A"
"3886","ENSG00000164574",1,"GALNT10"
"3887","ENSG00000164576",1,"SAP30L"
"3888","ENSG00000164611",6,"PTTG1"
"3889","ENSG00000164627",1,"KIF6"
"3890","ENSG00000164647",11,"STEAP1"
"3891","ENSG00000164649",1,"CDCA7L"
"3892","ENSG00000164651",1,"SP8"
"3893","ENSG00000164683",3,"HEY1"
"3894","ENSG00000164684",1,"ZNF704"
"3895","ENSG00000164687",5,"FABP5"
"3896","ENSG00000164690",12,"SHH"
"3897","ENSG00000164692",2,"COL1A2"
"3898","ENSG00000164694",1,"FNDC1"
"3899","ENSG00000164708",1,"PGAM2"
"3900","ENSG00000164715",18,"LMTK2"
"3901","ENSG00000164733",8,"CTSB"
"3902","ENSG00000164741",8,"DLC1"
"3903","ENSG00000164742",1,"ADCY1"
"3904","ENSG00000164754",1,"RAD21"
"3905","ENSG00000164756",2,"SLC30A8"
"3906","ENSG00000164758",1,"MED30"
"3907","ENSG00000164761",12,"TNFRSF11B"
"3908","ENSG00000164778",6,"EN2"
"3909","ENSG00000164796",1,"CSMD3"
"3910","ENSG00000164808",1,"SPIDR"
"3911","ENSG00000164818",1,"DNAAF5"
"3912","ENSG00000164825",5,"DEFB1"
"3913","ENSG00000164850",5,"GPER1"
"3914","ENSG00000164855",1,"TMEM184A"
"3915","ENSG00000164867",19,"NOS3"
"3916","ENSG00000164885",6,"CDK5"
"3917","ENSG00000164889",1,"SLC4A2"
"3918","ENSG00000164904",2,"ALDH7A1"
"3919","ENSG00000164916",1,"FOXK1"
"3920","ENSG00000164919",2,"COX6C"
"3921","ENSG00000164924",7,"YWHAZ"
"3922","ENSG00000164930",1,"FZD6"
"3923","ENSG00000164938",4,"TP53INP1"
"3924","ENSG00000164941",1,"INTS8"
"3925","ENSG00000164961",1,"WASHC5"
"3926","ENSG00000164985",5,"PSIP1"
"3927","ENSG00000165025",1,"SYK"
"3928","ENSG00000165029",3,"ABCA1"
"3929","ENSG00000165059",1,"PRKACG"
"3930","ENSG00000165060",1,"FXN"
"3931","ENSG00000165092",13,"ALDH1A1"
"3932","ENSG00000165105",1,"RASEF"
"3933","ENSG00000165119",6,"HNRNPK"
"3934","ENSG00000165125",13,"TRPV6"
"3935","ENSG00000165140",1,"FBP1"
"3936","ENSG00000165168",2,"CYBB"
"3937","ENSG00000165197",2,"VEGFD"
"3938","ENSG00000165215",2,"CLDN3"
"3939","ENSG00000165219",1,"GAPVD1"
"3940","ENSG00000165238",1,"WNK2"
"3941","ENSG00000165246",2,"NLGN4Y"
"3942","ENSG00000165264",1,"NDUFB6"
"3943","ENSG00000165272",2,"AQP3"
"3944","ENSG00000165280",3,"VCP"
"3945","ENSG00000165288",1,"BRWD3"
"3946","ENSG00000165304",1,"MELK"
"3947","ENSG00000165338",1,"HECTD2"
"3948","ENSG00000165389",1,"SPTSSA"
"3949","ENSG00000165392",1,"WRN"
"3950","ENSG00000165406",1,"MARCH8"
"3951","ENSG00000165410",2,"CFL2"
"3952","ENSG00000165443",1,"PHYHIPL"
"3953","ENSG00000165449",1,"SLC16A9"
"3954","ENSG00000165474",1,"GJB2"
"3955","ENSG00000165475",1,"CRYL1"
"3956","ENSG00000165476",1,"REEP3"
"3957","ENSG00000165478",3,"HEPACAM"
"3958","ENSG00000165480",1,"SKA3"
"3959","ENSG00000165495",1,"PKNOX2"
"3960","ENSG00000165525",1,"NEMF"
"3961","ENSG00000165527",2,"ARF6"
"3962","ENSG00000165533",1,"TTC8"
"3963","ENSG00000165548",1,"TMEM63C"
"3964","ENSG00000165583",1,"SSX5"
"3965","ENSG00000165629",1,"ATP5F1C"
"3966","ENSG00000165637",1,"VDAC2"
"3967","ENSG00000165646",2,"SLC18A2"
"3968","ENSG00000165671",2,"NSD1"
"3969","ENSG00000165672",5,"PRDX3"
"3970","ENSG00000165689",1,"ENTR1"
"3971","ENSG00000165699",1,"TSC1"
"3972","ENSG00000165704",1,"HPRT1"
"3973","ENSG00000165731",3,"RET"
"3974","ENSG00000165732",1,"DDX21"
"3975","ENSG00000165752",1,"STK32C"
"3976","ENSG00000165794",1,"SLC39A2"
"3977","ENSG00000165795",6,"NDRG2"
"3978","ENSG00000165806",2,"CASP7"
"3979","ENSG00000165841",2,"CYP2C19"
"3980","ENSG00000165879",1,"FRAT1"
"3981","ENSG00000165905",3,"LARGE2"
"3982","ENSG00000165912",1,"PACSIN3"
"3983","ENSG00000165915",1,"SLC39A13"
"3984","ENSG00000165916",2,"PSMC3"
"3985","ENSG00000165949",1,"IFI27"
"3986","ENSG00000165959",1,"CLMN"
"3987","ENSG00000165995",1,"CACNB2"
"3988","ENSG00000166025",1,"AMOTL1"
"3989","ENSG00000166035",1,"LIPC"
"3990","ENSG00000166037",1,"CEP57"
"3991","ENSG00000166068",1,"SPRED1"
"3992","ENSG00000166086",1,"JAM3"
"3993","ENSG00000166090",1,"IL25"
"3994","ENSG00000166091",2,"CMTM5"
"3995","ENSG00000166106",2,"ADAMTS15"
"3996","ENSG00000166118",2,"SPATA19"
"3997","ENSG00000166123",1,"GPT2"
"3998","ENSG00000166135",3,"HIF1AN"
"3999","ENSG00000166136",2,"NDUFB8"
"4000","ENSG00000166145",7,"SPINT1"
"4001","ENSG00000166147",1,"FBN1"
"4002","ENSG00000166152",1,"C16orf78"
"4003","ENSG00000166164",1,"BRD7"
"4004","ENSG00000166165",2,"CKB"
"4005","ENSG00000166167",12,"BTRC"
"4006","ENSG00000166170",1,"BAG5"
"4007","ENSG00000166192",1,"SENP8"
"4008","ENSG00000166197",2,"NOLC1"
"4009","ENSG00000166199",3,"ALKBH3"
"4010","ENSG00000166200",3,"COPS2"
"4011","ENSG00000166224",1,"SGPL1"
"4012","ENSG00000166225",3,"FRS2"
"4013","ENSG00000166226",2,"CCT2"
"4014","ENSG00000166228",1,"PCBD1"
"4015","ENSG00000166233",2,"ARIH1"
"4016","ENSG00000166266",2,"CUL5"
"4017","ENSG00000166272",1,"WBP1L"
"4018","ENSG00000166275",1,"BORCS7"
"4019","ENSG00000166278",3,"C2"
"4020","ENSG00000166311",1,"SMPD1"
"4021","ENSG00000166326",1,"TRIM44"
"4022","ENSG00000166333",6,"ILK"
"4023","ENSG00000166340",1,"TPP1"
"4024","ENSG00000166342",1,"NETO1"
"4025","ENSG00000166347",1,"CYB5A"
"4026","ENSG00000166351",1,"POTED"
"4027","ENSG00000166377",2,"ATP9B"
"4028","ENSG00000166387",3,"PPFIBP2"
"4029","ENSG00000166401",1,"SERPINB8"
"4030","ENSG00000166402",1,"TUB"
"4031","ENSG00000166407",1,"LMO1"
"4032","ENSG00000166426",1,"CRABP1"
"4033","ENSG00000166432",1,"ZMAT1"
"4034","ENSG00000166441",1,"RPL27A"
"4035","ENSG00000166444",1,"ST5"
"4036","ENSG00000166446",1,"CDYL2"
"4037","ENSG00000166452",1,"AKIP1"
"4038","ENSG00000166454",1,"ATMIN"
"4039","ENSG00000166478",1,"ZNF143"
"4040","ENSG00000166479",1,"TMX3"
"4041","ENSG00000166483",2,"WEE1"
"4042","ENSG00000166484",4,"MAPK7"
"4043","ENSG00000166501",5,"PRKCB"
"4044","ENSG00000166508",4,"MCM7"
"4045","ENSG00000166557",1,"TMED3"
"4046","ENSG00000166582",1,"CENPV"
"4047","ENSG00000166589",1,"CDH16"
"4048","ENSG00000166598",3,"HSP90B1"
"4049","ENSG00000166670",1,"MMP10"
"4050","ENSG00000166682",1,"TMPRSS5"
"4051","ENSG00000166710",4,"B2M"
"4052","ENSG00000166734",1,"CASC4"
"4053","ENSG00000166794",1,"PPIB"
"4054","ENSG00000166796",2,"LDHC"
"4055","ENSG00000166800",1,"LDHAL6A"
"4056","ENSG00000166801",1,"FAM111A"
"4057","ENSG00000166803",2,"PCLAF"
"4058","ENSG00000166816",1,"LDHD"
"4059","ENSG00000166825",3,"ANPEP"
"4060","ENSG00000166848",2,"TERF2IP"
"4061","ENSG00000166851",10,"PLK1"
"4062","ENSG00000166886",2,"NAB2"
"4063","ENSG00000166888",4,"STAT6"
"4064","ENSG00000166889",1,"PATL1"
"4065","ENSG00000166900",1,"STX3"
"4066","ENSG00000166913",3,"YWHAB"
"4067","ENSG00000166925",1,"TSC22D4"
"4068","ENSG00000166946",1,"CCNDBP1"
"4069","ENSG00000166949",17,"SMAD3"
"4070","ENSG00000166960",1,"CCDC178"
"4071","ENSG00000166979",1,"EVA1C"
"4072","ENSG00000166986",2,"MARS"
"4073","ENSG00000167004",3,"PDIA3"
"4074","ENSG00000167034",76,"NKX3-1"
"4075","ENSG00000167037",1,"SGSM1"
"4076","ENSG00000167080",1,"B4GALNT2"
"4077","ENSG00000167081",3,"PBX3"
"4078","ENSG00000167083",1,"GNGT2"
"4079","ENSG00000167085",8,"PHB"
"4080","ENSG00000167110",1,"GOLGA2"
"4081","ENSG00000167114",1,"SLC27A4"
"4082","ENSG00000167136",1,"ENDOG"
"4083","ENSG00000167165",1,"UGT1A6"
"4084","ENSG00000167182",1,"SP2"
"4085","ENSG00000167191",1,"GPRC5B"
"4086","ENSG00000167193",3,"CRK"
"4087","ENSG00000167220",1,"HDHD2"
"4088","ENSG00000167244",17,"IGF2"
"4089","ENSG00000167258",1,"CDK12"
"4090","ENSG00000167323",5,"STIM1"
"4091","ENSG00000167325",1,"RRM1"
"4092","ENSG00000167332",11,"OR51E2"
"4093","ENSG00000167333",3,"TRIM68"
"4094","ENSG00000167346",3,"MMP26"
"4095","ENSG00000167371",1,"PRRT2"
"4096","ENSG00000167397",2,"VKORC1"
"4097","ENSG00000167414",1,"GNG8"
"4098","ENSG00000167434",1,"CA4"
"4099","ENSG00000167468",2,"GPX4"
"4100","ENSG00000167487",1,"KLHL26"
"4101","ENSG00000167491",1,"GATAD2A"
"4102","ENSG00000167522",1,"ANKRD11"
"4103","ENSG00000167526",1,"RPL13"
"4104","ENSG00000167535",1,"CACNB3"
"4105","ENSG00000167548",3,"KMT2D"
"4106","ENSG00000167553",1,"TUBA1C"
"4107","ENSG00000167555",1,"ZNF528"
"4108","ENSG00000167580",1,"AQP2"
"4109","ENSG00000167601",7,"AXL"
"4110","ENSG00000167608",1,"TMC4"
"4111","ENSG00000167632",1,"TRAPPC9"
"4112","ENSG00000167642",6,"SPINT2"
"4113","ENSG00000167653",43,"PSCA"
"4114","ENSG00000167657",2,"DAPK3"
"4115","ENSG00000167658",4,"EEF2"
"4116","ENSG00000167670",2,"CHAF1A"
"4117","ENSG00000167685",1,"ZNF444"
"4118","ENSG00000167693",2,"NXN"
"4119","ENSG00000167695",1,"TLCD3A"
"4120","ENSG00000167699",2,"GLOD4"
"4121","ENSG00000167711",2,"SERPINF2"
"4122","ENSG00000167741",1,"GGT6"
"4123","ENSG00000167748",4,"KLK1"
"4124","ENSG00000167749",23,"KLK4"
"4125","ENSG00000167751",39,"KLK2"
"4126","ENSG00000167754",6,"KLK5"
"4127","ENSG00000167755",5,"KLK6"
"4128","ENSG00000167757",12,"KLK11"
"4129","ENSG00000167759",4,"KLK13"
"4130","ENSG00000167768",1,"KRT1"
"4131","ENSG00000167770",1,"OTUB1"
"4132","ENSG00000167772",1,"ANGPTL4"
"4133","ENSG00000167779",5,"IGFBP6"
"4134","ENSG00000167780",1,"SOAT2"
"4135","ENSG00000167815",3,"PRDX2"
"4136","ENSG00000167861",1,"HID1"
"4137","ENSG00000167900",2,"TK1"
"4138","ENSG00000167916",1,"KRT24"
"4139","ENSG00000167930",1,"FAM234A"
"4140","ENSG00000167941",5,"SOST"
"4141","ENSG00000167965",1,"MLST8"
"4142","ENSG00000167986",2,"DDB1"
"4143","ENSG00000167987",1,"VPS37C"
"4144","ENSG00000167992",2,"VWCE"
"4145","ENSG00000167995",1,"BEST1"
"4146","ENSG00000167996",4,"FTH1"
"4147","ENSG00000168000",1,"BSCL2"
"4148","ENSG00000168003",1,"SLC3A2"
"4149","ENSG00000168026",1,"TTC21A"
"4150","ENSG00000168028",2,"RPSA"
"4151","ENSG00000168036",69,"CTNNB1"
"4152","ENSG00000168040",4,"FADD"
"4153","ENSG00000168062",1,"BATF2"
"4154","ENSG00000168077",4,"SCARA3"
"4155","ENSG00000168078",4,"PBK"
"4156","ENSG00000168137",1,"SETD5"
"4157","ENSG00000168140",1,"VASN"
"4158","ENSG00000168148",4,"HIST3H3"
"4159","ENSG00000168172",1,"HOOK3"
"4160","ENSG00000168209",3,"DDIT4"
"4161","ENSG00000168214",3,"RBPJ"
"4162","ENSG00000168234",1,"TTC39C"
"4163","ENSG00000168243",2,"GNG4"
"4164","ENSG00000168255",1,"POLR2J3"
"4165","ENSG00000168264",1,"IRF2BP2"
"4166","ENSG00000168280",1,"KIF5C"
"4167","ENSG00000168283",13,"BMI1"
"4168","ENSG00000168310",1,"IRF2"
"4169","ENSG00000168329",5,"CX3CR1"
"4170","ENSG00000168386",2,"FILIP1L"
"4171","ENSG00000168393",1,"DTYMK"
"4172","ENSG00000168394",1,"TAP1"
"4173","ENSG00000168397",3,"ATG4B"
"4174","ENSG00000168398",2,"BDKRB2"
"4175","ENSG00000168421",1,"RHOH"
"4176","ENSG00000168477",2,"TNXB"
"4177","ENSG00000168487",1,"BMP1"
"4178","ENSG00000168495",1,"POLR3D"
"4179","ENSG00000168505",2,"GBX2"
"4180","ENSG00000168509",1,"HJV"
"4181","ENSG00000168517",1,"HEXIM2"
"4182","ENSG00000168539",1,"CHRM1"
"4183","ENSG00000168556",1,"ING2"
"4184","ENSG00000168610",62,"STAT3"
"4185","ENSG00000168612",1,"ZSWIM1"
"4186","ENSG00000168615",7,"ADAM9"
"4187","ENSG00000168621",2,"GDNF"
"4188","ENSG00000168646",4,"AXIN2"
"4189","ENSG00000168653",1,"NDUFS5"
"4190","ENSG00000168672",4,"LRATD2"
"4191","ENSG00000168679",2,"SLC16A4"
"4192","ENSG00000168685",1,"IL7R"
"4193","ENSG00000168702",2,"LRP1B"
"4194","ENSG00000168724",1,"DNAJC21"
"4195","ENSG00000168763",1,"CNNM3"
"4196","ENSG00000168769",5,"TET2"
"4197","ENSG00000168802",1,"CHTF8"
"4198","ENSG00000168872",1,"DDX19A"
"4199","ENSG00000168883",2,"USP39"
"4200","ENSG00000168894",1,"RNF181"
"4201","ENSG00000168899",1,"VAMP5"
"4202","ENSG00000168906",1,"MAT2A"
"4203","ENSG00000168916",2,"ZNF608"
"4204","ENSG00000168918",1,"INPP5D"
"4205","ENSG00000168938",1,"PPIC"
"4206","ENSG00000168959",1,"GRM5"
"4207","ENSG00000168961",1,"LGALS9"
"4208","ENSG00000168995",1,"SIGLEC7"
"4209","ENSG00000169006",1,"NTSR2"
"4210","ENSG00000169021",1,"UQCRFS1"
"4211","ENSG00000169031",2,"COL4A3"
"4212","ENSG00000169032",1,"MAP2K1"
"4213","ENSG00000169035",4,"KLK7"
"4214","ENSG00000169045",5,"HNRNPH1"
"4215","ENSG00000169047",8,"IRS1"
"4216","ENSG00000169057",3,"MECP2"
"4217","ENSG00000169067",2,"ACTBL2"
"4218","ENSG00000169071",1,"ROR2"
"4219","ENSG00000169083",971,"AR"
"4220","ENSG00000169084",1,"DHRSX"
"4221","ENSG00000169087",1,"HSPBAP1"
"4222","ENSG00000169093",1,"ASMTL"
"4223","ENSG00000169100",2,"SLC25A6"
"4224","ENSG00000169116",2,"PARM1"
"4225","ENSG00000169122",1,"FAM110B"
"4226","ENSG00000169129",1,"AFAP1L2"
"4227","ENSG00000169139",1,"UBE2V2"
"4228","ENSG00000169180",2,"XPO6"
"4229","ENSG00000169184",1,"MN1"
"4230","ENSG00000169194",1,"IL13"
"4231","ENSG00000169213",2,"RAB3B"
"4232","ENSG00000169223",1,"LMAN2"
"4233","ENSG00000169241",1,"SLC50A1"
"4234","ENSG00000169242",2,"EFNA1"
"4235","ENSG00000169245",1,"CXCL10"
"4236","ENSG00000169248",1,"CXCL11"
"4237","ENSG00000169252",4,"ADRB2"
"4238","ENSG00000169297",1,"NR0B1"
"4239","ENSG00000169299",2,"PGM2"
"4240","ENSG00000169344",1,"UMOD"
"4241","ENSG00000169347",1,"GP2"
"4242","ENSG00000169372",2,"CRADD"
"4243","ENSG00000169375",1,"SIN3A"
"4244","ENSG00000169385",1,"RNASE2"
"4245","ENSG00000169398",22,"PTK2"
"4246","ENSG00000169403",2,"PTAFR"
"4247","ENSG00000169418",1,"NPR1"
"4248","ENSG00000169429",37,"CXCL8"
"4249","ENSG00000169432",2,"SCN9A"
"4250","ENSG00000169435",1,"RASSF6"
"4251","ENSG00000169439",4,"SDC2"
"4252","ENSG00000169499",1,"PLEKHA2"
"4253","ENSG00000169519",1,"METTL15"
"4254","ENSG00000169554",4,"ZEB2"
"4255","ENSG00000169562",3,"GJB1"
"4256","ENSG00000169564",6,"PCBP1"
"4257","ENSG00000169567",1,"HINT1"
"4258","ENSG00000169575",1,"VPREB1"
"4259","ENSG00000169598",1,"DFFB"
"4260","ENSG00000169599",1,"NFU1"
"4261","ENSG00000169604",1,"ANTXR1"
"4262","ENSG00000169618",1,"PROKR1"
"4263","ENSG00000169641",1,"LUZP1"
"4264","ENSG00000169696",1,"ASPSCR1"
"4265","ENSG00000169710",23,"FASN"
"4266","ENSG00000169714",1,"CNBP"
"4267","ENSG00000169727",1,"GPS1"
"4268","ENSG00000169738",2,"DCXR"
"4269","ENSG00000169750",2,"RAC3"
"4270","ENSG00000169752",1,"NRG4"
"4271","ENSG00000169764",1,"UGP2"
"4272","ENSG00000169813",5,"HNRNPF"
"4273","ENSG00000169814",1,"BTD"
"4274","ENSG00000169855",2,"ROBO1"
"4275","ENSG00000169860",1,"P2RY1"
"4276","ENSG00000169862",7,"CTNND2"
"4277","ENSG00000169891",4,"REPS2"
"4278","ENSG00000169896",1,"ITGAM"
"4279","ENSG00000169908",1,"TM4SF1"
"4280","ENSG00000169919",2,"GUSB"
"4281","ENSG00000169925",3,"BRD3"
"4282","ENSG00000169926",1,"KLF13"
"4283","ENSG00000169967",2,"MAP3K2"
"4284","ENSG00000169992",1,"NLGN2"
"4285","ENSG00000170004",3,"CHD3"
"4286","ENSG00000170011",1,"MYRIP"
"4287","ENSG00000170017",7,"ALCAM"
"4288","ENSG00000170027",1,"YWHAG"
"4289","ENSG00000170035",1,"UBE2E3"
"4290","ENSG00000170099",1,"SERPINA6"
"4291","ENSG00000170142",1,"UBE2E1"
"4292","ENSG00000170144",2,"HNRNPA3"
"4293","ENSG00000170145",1,"SIK2"
"4294","ENSG00000170214",1,"ADRA1B"
"4295","ENSG00000170248",2,"PDCD6IP"
"4296","ENSG00000170266",2,"GLB1"
"4297","ENSG00000170276",3,"HSPB2"
"4298","ENSG00000170312",9,"CDK1"
