Drug,Disease,LossDiff
alectinib,Liver Hepatocellular Carcinoma,0.0005491667724960459
alectinib,Breast Invasive Carcinoma,0.0002353650934728946
alectinib,Prostate Adenocarcinoma,-2.7650468499283797e-06
alectinib,Bladder Urothelial Carcinoma,0.0013255084520222616
alectinib,Stomach Adenocarcinoma,-0.0004785651346454034
alectinib,Lung Squamous Cell Carcinoma,0.0018920975089609994
alectinib,Ovarian Serous Cystadenocarcinoma,0.00021589607741703264
alectinib,Brain Lower Grade Glioma,0.0008180323674177425
alectinib,Skin Cutaneous Melanoma,0.0010577919952625247
alectinib,Lung Adenocarcinoma,0.0019582135066250283
alectinib,Kidney Renal Clear Cell Carcinoma,0.0003324634524492054
alectinib,Colon Adenocarcinoma,0.0010127501493712276
alectinib,Uterine Corpus Endometrial Carcinoma,0.0009091557220235136
alectinib,Head and Neck Squamous Cell Carcinoma,0.0030676220425494226
alectinib,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.0011148504641923073
alemtuzumab,Kidney Renal Papillary Cell Carcinoma,-0.00013047274215637893
alemtuzumab,Thyroid Carcinoma,-0.00021169194951653757
alemtuzumab,Liver Hepatocellular Carcinoma,0.00047891633201624373
alemtuzumab,Breast Invasive Carcinoma,0.00021114414399764914
alemtuzumab,Prostate Adenocarcinoma,7.376729808442329e-05
alemtuzumab,Bladder Urothelial Carcinoma,0.0011924288666629202
alemtuzumab,Stomach Adenocarcinoma,0.0011951648930261793
alemtuzumab,Lung Squamous Cell Carcinoma,0.0019163481570907415
alemtuzumab,Ovarian Serous Cystadenocarcinoma,0.0008681042111335247
alemtuzumab,Brain Lower Grade Glioma,0.0005801579820829183
alemtuzumab,Skin Cutaneous Melanoma,0.001353637716833145
alemtuzumab,Lung Adenocarcinoma,0.0006531463005174265
alemtuzumab,Kidney Renal Clear Cell Carcinoma,0.0003982569563847238
alemtuzumab,Colon Adenocarcinoma,0.0012479173798226161
alemtuzumab,Uterine Corpus Endometrial Carcinoma,0.0005185608472730863
alemtuzumab,Head and Neck Squamous Cell Carcinoma,0.0018916319772071533
alemtuzumab,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.0003224423934112819
alendronate,Kidney Renal Papillary Cell Carcinoma,0.0006399937013647772
alendronate,Thyroid Carcinoma,5.9474064883856256e-05
alendronate,Liver Hepatocellular Carcinoma,0.0003659700954796397
alendronate,Breast Invasive Carcinoma,0.00044584432644007574
alendronate,Prostate Adenocarcinoma,0.00018819027562508593
alendronate,Bladder Urothelial Carcinoma,0.002505140933545946
alendronate,Stomach Adenocarcinoma,0.0008560118761678948
alendronate,Lung Squamous Cell Carcinoma,0.0007437522273366692
alendronate,Ovarian Serous Cystadenocarcinoma,0.0019685658257992513
alendronate,Brain Lower Grade Glioma,0.00028188892054565874
alendronate,Skin Cutaneous Melanoma,0.0013645495736162028
alendronate,Lung Adenocarcinoma,0.001566207673247133
alendronate,Kidney Renal Clear Cell Carcinoma,0.0009063580689521733
alendronate,Colon Adenocarcinoma,0.0020792167421966046
alendronate,Uterine Corpus Endometrial Carcinoma,0.0008769704666741817
alendronate,Head and Neck Squamous Cell Carcinoma,0.0005821901227011428
alendronate,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.0005776041881604438
Alkylating Agents,Kidney Renal Papillary Cell Carcinoma,0.0007591995632788895
Alkylating Agents,Thyroid Carcinoma,3.1798646192656915e-05
Alkylating Agents,Liver Hepatocellular Carcinoma,0.0015533567257633662
Alkylating Agents,Breast Invasive Carcinoma,0.0005329723446192535
Alkylating Agents,Prostate Adenocarcinoma,0.00015688302438156499
Alkylating Agents,Bladder Urothelial Carcinoma,0.0030887575465224026
Alkylating Agents,Stomach Adenocarcinoma,0.0010320304940587444
Alkylating Agents,Lung Squamous Cell Carcinoma,0.0009902858588052067
Alkylating Agents,Ovarian Serous Cystadenocarcinoma,-0.0003879048100751348
Alkylating Agents,Brain Lower Grade Glioma,0.0014699726914169874
Alkylating Agents,Skin Cutaneous Melanoma,0.0021735104674845073
Alkylating Agents,Lung Adenocarcinoma,0.0013002343860167077
Alkylating Agents,Kidney Renal Clear Cell Carcinoma,0.0002190533280372553
Alkylating Agents,Colon Adenocarcinoma,0.0015093707769212096
Alkylating Agents,Uterine Corpus Endometrial Carcinoma,0.0012514880449237043
Alkylating Agents,Head and Neck Squamous Cell Carcinoma,0.0029059155943430004
Alkylating Agents,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.002722147513519646
allopurinol,Kidney Renal Papillary Cell Carcinoma,0.002989269814219159
allopurinol,Thyroid Carcinoma,0.00017381127585063932
allopurinol,Liver Hepatocellular Carcinoma,0.0028034424384763778
allopurinol,Breast Invasive Carcinoma,0.000898239370644982
allopurinol,Prostate Adenocarcinoma,0.0002468642179441979
allopurinol,Bladder Urothelial Carcinoma,0.004715453648701328
allopurinol,Stomach Adenocarcinoma,-0.00095649888150936
allopurinol,Lung Squamous Cell Carcinoma,0.002851847713674882
allopurinol,Ovarian Serous Cystadenocarcinoma,0.0024509084272147375
allopurinol,Brain Lower Grade Glioma,0.0005132118116820572
allopurinol,Skin Cutaneous Melanoma,0.0023597280928245425
allopurinol,Lung Adenocarcinoma,0.002066647918879905
allopurinol,Kidney Renal Clear Cell Carcinoma,0.002867495532219222
allopurinol,Colon Adenocarcinoma,0.0006988112294554427
allopurinol,Uterine Corpus Endometrial Carcinoma,0.0020539372923792988
allopurinol,Head and Neck Squamous Cell Carcinoma,0.0028047638193604563
allopurinol,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.006573445810513068
alprazolam,Kidney Renal Papillary Cell Carcinoma,7.45662957870763e-05
alprazolam,Thyroid Carcinoma,0.00021780290725555707
alprazolam,Liver Hepatocellular Carcinoma,-9.971117252151051e-05
alprazolam,Breast Invasive Carcinoma,0.00020921795759862305
alprazolam,Prostate Adenocarcinoma,1.7852390113750326e-05
alprazolam,Bladder Urothelial Carcinoma,0.0006608634927269374
alprazolam,Stomach Adenocarcinoma,0.0017532544831303399
alprazolam,Lung Squamous Cell Carcinoma,-0.0002908464117965082
alprazolam,Ovarian Serous Cystadenocarcinoma,0.0013041989862622393
alprazolam,Brain Lower Grade Glioma,0.0009458208740227402
alprazolam,Skin Cutaneous Melanoma,0.000529518776742921
alprazolam,Lung Adenocarcinoma,-6.471594020976968e-05
alprazolam,Kidney Renal Clear Cell Carcinoma,0.00037606244476940943
alprazolam,Colon Adenocarcinoma,0.00029589044908218674
alprazolam,Uterine Corpus Endometrial Carcinoma,6.300444930846804e-05
alprazolam,Head and Neck Squamous Cell Carcinoma,0.00030025482782853886
alprazolam,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.0008056373081424068
ambrisentan,Kidney Renal Papillary Cell Carcinoma,0.00032692163217764024
ambrisentan,Thyroid Carcinoma,3.6838396706362e-05
ambrisentan,Liver Hepatocellular Carcinoma,-4.095666477632598e-07
ambrisentan,Breast Invasive Carcinoma,0.00012940963931852844
ambrisentan,Prostate Adenocarcinoma,7.548284986631923e-06
ambrisentan,Bladder Urothelial Carcinoma,0.000263949775638328
ambrisentan,Stomach Adenocarcinoma,0.0007129543129106963
ambrisentan,Lung Squamous Cell Carcinoma,0.0001163388892023276
ambrisentan,Ovarian Serous Cystadenocarcinoma,0.00012968984883818813
ambrisentan,Brain Lower Grade Glioma,0.00038024378604373243
ambrisentan,Skin Cutaneous Melanoma,0.0006178433795216431
ambrisentan,Lung Adenocarcinoma,0.00023957146629384197
ambrisentan,Kidney Renal Clear Cell Carcinoma,0.00015822367026253615
ambrisentan,Colon Adenocarcinoma,0.0003251330708978928
ambrisentan,Uterine Corpus Endometrial Carcinoma,0.00045950481195771163
ambrisentan,Head and Neck Squamous Cell Carcinoma,8.913786883281149e-05
ambrisentan,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.0002318363027139031
amikacin,Kidney Renal Papillary Cell Carcinoma,0.0
amikacin,Thyroid Carcinoma,0.0
amikacin,Liver Hepatocellular Carcinoma,0.0
amikacin,Breast Invasive Carcinoma,0.0
amikacin,Prostate Adenocarcinoma,0.0
amikacin,Bladder Urothelial Carcinoma,0.0
amikacin,Stomach Adenocarcinoma,0.0
amikacin,Lung Squamous Cell Carcinoma,0.0
amikacin,Ovarian Serous Cystadenocarcinoma,0.0
amikacin,Brain Lower Grade Glioma,0.0
amikacin,Skin Cutaneous Melanoma,0.0
amikacin,Lung Adenocarcinoma,0.0
amikacin,Kidney Renal Clear Cell Carcinoma,0.0
amikacin,Colon Adenocarcinoma,0.0
amikacin,Uterine Corpus Endometrial Carcinoma,0.0
amikacin,Head and Neck Squamous Cell Carcinoma,0.0
amikacin,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.0
amiloride,Kidney Renal Papillary Cell Carcinoma,0.0003653362200663313
amiloride,Thyroid Carcinoma,0.00046202459965239177
amiloride,Liver Hepatocellular Carcinoma,1.9893349464261688e-05
amiloride,Breast Invasive Carcinoma,0.0012990764895311202
amiloride,Prostate Adenocarcinoma,0.00013772978668757577
amiloride,Bladder Urothelial Carcinoma,0.004103640913843576
amiloride,Stomach Adenocarcinoma,0.0010751073086691764
amiloride,Lung Squamous Cell Carcinoma,0.0016746962848906532
amiloride,Ovarian Serous Cystadenocarcinoma,0.0015145119517596894
amiloride,Brain Lower Grade Glioma,0.0011990906856672145
amiloride,Skin Cutaneous Melanoma,0.004403932480372475
amiloride,Lung Adenocarcinoma,0.0016238125884540766
amiloride,Kidney Renal Clear Cell Carcinoma,0.001124364590415572
amiloride,Colon Adenocarcinoma,0.0019650751930415378
amiloride,Uterine Corpus Endometrial Carcinoma,0.001038562097424045
amiloride,Head and Neck Squamous Cell Carcinoma,0.002552298967003197
amiloride,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.001439559906721119
amiodarone,Kidney Renal Papillary Cell Carcinoma,0.0003527504150000915
amiodarone,Thyroid Carcinoma,0.0002835039557381052
amiodarone,Liver Hepatocellular Carcinoma,-0.00010974355557507032
amiodarone,Breast Invasive Carcinoma,0.0002562033469239222
amiodarone,Prostate Adenocarcinoma,7.067884947046107e-05
amiodarone,Bladder Urothelial Carcinoma,0.0009758425178071683
amiodarone,Stomach Adenocarcinoma,0.0018307342560363372
amiodarone,Lung Squamous Cell Carcinoma,0.0010084825613831505
amiodarone,Ovarian Serous Cystadenocarcinoma,0.00013565454316970537
amiodarone,Brain Lower Grade Glioma,0.0010308358295830322
amiodarone,Skin Cutaneous Melanoma,-0.00021392025922220003
amiodarone,Lung Adenocarcinoma,0.0005069153787012115
amiodarone,Kidney Renal Clear Cell Carcinoma,0.0010186376365331484
amiodarone,Colon Adenocarcinoma,0.0017720965388227927
amiodarone,Uterine Corpus Endometrial Carcinoma,0.0003381685358828934
amiodarone,Head and Neck Squamous Cell Carcinoma,0.001045423337650775
amiodarone,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.0015061651441184098
amisulpride,Kidney Renal Papillary Cell Carcinoma,0.0005256620117851218
amisulpride,Thyroid Carcinoma,5.279450931332287e-05
amisulpride,Liver Hepatocellular Carcinoma,0.00013465100421206078
amisulpride,Breast Invasive Carcinoma,0.0007663888744947556
amisulpride,Prostate Adenocarcinoma,0.0001798390541887269
amisulpride,Bladder Urothelial Carcinoma,0.0007366329902191437
amisulpride,Stomach Adenocarcinoma,0.0003700286886886839
amisulpride,Lung Squamous Cell Carcinoma,0.0007363600525505775
amisulpride,Ovarian Serous Cystadenocarcinoma,0.0009705978127854342
amisulpride,Brain Lower Grade Glioma,0.0006207758108604855
amisulpride,Skin Cutaneous Melanoma,0.0019561495763964045
amisulpride,Lung Adenocarcinoma,0.0007479820765239897
amisulpride,Kidney Renal Clear Cell Carcinoma,0.0006662240509803463
amisulpride,Colon Adenocarcinoma,0.0014430080967204495
amisulpride,Uterine Corpus Endometrial Carcinoma,2.7093494508179105e-05
amisulpride,Head and Neck Squamous Cell Carcinoma,0.00048820070808913707
amisulpride,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.0022776701369068924
amlodipine,Kidney Renal Papillary Cell Carcinoma,0.0010380178599538547
amlodipine,Thyroid Carcinoma,0.0004538329910825558
amlodipine,Liver Hepatocellular Carcinoma,0.0007427246045448533
amlodipine,Breast Invasive Carcinoma,0.00041456587738645243
amlodipine,Prostate Adenocarcinoma,0.00023733727160657903
amlodipine,Bladder Urothelial Carcinoma,0.002523883110024927
amlodipine,Stomach Adenocarcinoma,-0.0008169160720013169
amlodipine,Lung Squamous Cell Carcinoma,0.0006924441682588211
amlodipine,Ovarian Serous Cystadenocarcinoma,0.0014505611723335532
amlodipine,Brain Lower Grade Glioma,0.0017124812685066603
amlodipine,Skin Cutaneous Melanoma,0.0008347167142078282
amlodipine,Lung Adenocarcinoma,0.0003861002545482828
amlodipine,Kidney Renal Clear Cell Carcinoma,0.0037831914424896196
amlodipine,Colon Adenocarcinoma,0.003684422528265313
amlodipine,Uterine Corpus Endometrial Carcinoma,0.0019342968675406136
amlodipine,Head and Neck Squamous Cell Carcinoma,0.000660283447522203
amlodipine,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.0033437172120267646
amoxicillin,Kidney Renal Papillary Cell Carcinoma,0.00022144820226000506
amoxicillin,Thyroid Carcinoma,0.0001953343522142239
amoxicillin,Liver Hepatocellular Carcinoma,0.0002537691619758697
amoxicillin,Breast Invasive Carcinoma,0.0003738688143700486
amoxicillin,Prostate Adenocarcinoma,0.00017833735811641154
amoxicillin,Bladder Urothelial Carcinoma,0.0021484342691097
amoxicillin,Stomach Adenocarcinoma,-1.5023947706427344e-05
amoxicillin,Lung Squamous Cell Carcinoma,0.0015143676464127065
amoxicillin,Ovarian Serous Cystadenocarcinoma,0.00028888275730076796
amoxicillin,Brain Lower Grade Glioma,0.0012653711621886665
amoxicillin,Skin Cutaneous Melanoma,0.0062603603871245195
amoxicillin,Lung Adenocarcinoma,0.003270397442759654
amoxicillin,Kidney Renal Clear Cell Carcinoma,0.0004951658787635371
amoxicillin,Colon Adenocarcinoma,0.0030339873255694648
amoxicillin,Uterine Corpus Endometrial Carcinoma,0.0016393021767308392
amoxicillin,Head and Neck Squamous Cell Carcinoma,0.002728501128666283
amoxicillin,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.0019596785984256015
amphetamine,Kidney Renal Papillary Cell Carcinoma,-6.475126687084942e-05
amphetamine,Thyroid Carcinoma,-2.076976339925665e-05
amphetamine,Liver Hepatocellular Carcinoma,-0.0001299037942730119
amphetamine,Breast Invasive Carcinoma,3.501086959380451e-05
amphetamine,Prostate Adenocarcinoma,2.2923966101245333e-05
amphetamine,Bladder Urothelial Carcinoma,0.0006055821448127441
amphetamine,Stomach Adenocarcinoma,0.00045168189303079753
amphetamine,Lung Squamous Cell Carcinoma,-0.00019646788682810002
amphetamine,Ovarian Serous Cystadenocarcinoma,7.528125112921114e-05
amphetamine,Brain Lower Grade Glioma,4.4659591149198705e-05
amphetamine,Skin Cutaneous Melanoma,0.0008610556199621922
amphetamine,Lung Adenocarcinoma,0.0005783433463445564
amphetamine,Kidney Renal Clear Cell Carcinoma,0.0007965944879330111
amphetamine,Colon Adenocarcinoma,0.00010078953560380133
amphetamine,Uterine Corpus Endometrial Carcinoma,-1.71574789019191e-05
amphetamine,Head and Neck Squamous Cell Carcinoma,0.00033976602070219243
amphetamine,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.0009491680427030996
ampicillin,Kidney Renal Papillary Cell Carcinoma,0.0002747877470674509
ampicillin,Thyroid Carcinoma,8.972039954226532e-06
ampicillin,Liver Hepatocellular Carcinoma,0.00043001655492287406
ampicillin,Breast Invasive Carcinoma,-6.302358337708092e-05
ampicillin,Prostate Adenocarcinoma,-8.094568782653078e-06
ampicillin,Bladder Urothelial Carcinoma,0.0006007170171797082
ampicillin,Stomach Adenocarcinoma,-1.619428643231391e-05
ampicillin,Lung Squamous Cell Carcinoma,0.00029653533113422893
ampicillin,Ovarian Serous Cystadenocarcinoma,0.00027989138536783643
ampicillin,Brain Lower Grade Glioma,1.8520728613069525e-05
ampicillin,Skin Cutaneous Melanoma,0.0005712431302379084
ampicillin,Lung Adenocarcinoma,0.0004023484805687039
ampicillin,Kidney Renal Clear Cell Carcinoma,0.00012680254876612507
ampicillin,Colon Adenocarcinoma,0.0007834017426273987
ampicillin,Uterine Corpus Endometrial Carcinoma,0.00023908741801697552
ampicillin,Head and Neck Squamous Cell Carcinoma,0.0010572844955521687
ampicillin,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.0010457891632210143
Analgesics,Kidney Renal Papillary Cell Carcinoma,0.0002109010002544265
Analgesics,Thyroid Carcinoma,-0.00010995615951039442
Analgesics,Liver Hepatocellular Carcinoma,-0.00054542827306856
Analgesics,Breast Invasive Carcinoma,0.0007117093773314709
Analgesics,Prostate Adenocarcinoma,0.0001012755550260912
Analgesics,Bladder Urothelial Carcinoma,0.0016978249567590308
Analgesics,Stomach Adenocarcinoma,0.001070950822766248
Analgesics,Lung Squamous Cell Carcinoma,0.0010398214493488878
Analgesics,Ovarian Serous Cystadenocarcinoma,0.0015977454968353344
Analgesics,Brain Lower Grade Glioma,0.0006131464003073184
Analgesics,Skin Cutaneous Melanoma,0.0020096321107776925
Analgesics,Lung Adenocarcinoma,0.0013046744228425555
Analgesics,Kidney Renal Clear Cell Carcinoma,0.000735322042153419
Analgesics,Colon Adenocarcinoma,0.0013503417920906868
Analgesics,Uterine Corpus Endometrial Carcinoma,0.0007490647795752869
Analgesics,Head and Neck Squamous Cell Carcinoma,0.0016604429271620202
Analgesics,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.0013501291654326648
Analgesics and anesthetics,Kidney Renal Papillary Cell Carcinoma,0.0005101561296191159
Analgesics and anesthetics,Thyroid Carcinoma,-3.358811478723321e-05
Analgesics and anesthetics,Liver Hepatocellular Carcinoma,-0.000472496056459315
Analgesics and anesthetics,Breast Invasive Carcinoma,0.0001456136447887002
Analgesics and anesthetics,Prostate Adenocarcinoma,3.053620330419286e-05
Analgesics and anesthetics,Bladder Urothelial Carcinoma,0.00040901115567227865
Analgesics and anesthetics,Stomach Adenocarcinoma,0.00016012050550412438
Analgesics and anesthetics,Lung Squamous Cell Carcinoma,0.0001823810681625293
Analgesics and anesthetics,Ovarian Serous Cystadenocarcinoma,0.0001377788538956981
Analgesics and anesthetics,Brain Lower Grade Glioma,0.0004636669488396028
Analgesics and anesthetics,Skin Cutaneous Melanoma,-0.0001886006587498823
Analgesics and anesthetics,Lung Adenocarcinoma,0.0006102190841869581
Analgesics and anesthetics,Kidney Renal Clear Cell Carcinoma,0.0009759030319177131
Analgesics and anesthetics,Colon Adenocarcinoma,7.379331616655382e-05
Analgesics and anesthetics,Uterine Corpus Endometrial Carcinoma,3.334740817384496e-06
Analgesics and anesthetics,Head and Neck Squamous Cell Carcinoma,0.0007076242248418741
Analgesics and anesthetics,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.0017731331153349572
anastrozole,Kidney Renal Papillary Cell Carcinoma,0.0009677695688422916
anastrozole,Thyroid Carcinoma,0.0002108001658184911
anastrozole,Liver Hepatocellular Carcinoma,0.0003562382269069464
anastrozole,Breast Invasive Carcinoma,0.0003304987536855042
anastrozole,Prostate Adenocarcinoma,2.9481707084822633e-05
anastrozole,Bladder Urothelial Carcinoma,0.0014833903827651928
anastrozole,Stomach Adenocarcinoma,0.000397625061597795
